"가구구분코드","가구원수","세대구분코드","가구주_성별코드","가구주_연령","가구원2_성별코드","가구원2_연령","가구원3_성별코드","가구원3_연령","가구원4_성별코드","가구원4_연령","가구원5_성별코드","가구원5_연령","가구원6_성별코드","가구원6_연령","가구원7_성별코드","가구원7_연령","가구원8_성별코드","가구원8_연령","가구원9_성별코드","가구원9_연령","거처구분코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가구일련번호"
2,1,1,1,62,,,,,,,,,,,,,,,,,2,1,970486,835714,08671
2,1,1,1,62,,,,,,,,,,,,,,,,,2,2,1315832,1057430,11607
2,1,1,1,62,,,,,,,,,,,,,,,,,2,2,2214632,1654909,12476
2,1,1,1,62,,,,,,,,,,,,,,,,,2,2,763924,763924,07505
2,1,1,1,62,,,,,,,,,,,,,,,,,2,3,2659825,2215079,06429
2,1,1,1,62,,,,,,,,,,,,,,,,,2,3,6714332,6109222,04214
2,1,1,1,62,,,,,,,,,,,,,,,,,3,3,1619754,1570232,01910
2,1,1,1,62,,,,,,,,,,,,,,,,,3,8,7392500,1966775,10882
2,1,1,1,62,,,,,,,,,,,,,,,,,4,1,493620,456420,03770
2,1,1,1,62,,,,,,,,,,,,,,,,,4,2,818534,691736,06514
2,1,1,1,63,,,,,,,,,,,,,,,,,1,1,551461,476461,02304
2,1,1,1,63,,,,,,,,,,,,,,,,,1,1,670197,645984,05482
2,1,1,1,63,,,,,,,,,,,,,,,,,1,1,759625,620084,12641
2,1,1,1,63,,,,,,,,,,,,,,,,,1,2,1292291,998328,00221
2,1,1,1,63,,,,,,,,,,,,,,,,,1,2,896694,896694,01939
2,1,1,1,63,,,,,,,,,,,,,,,,,1,3,1569794,1078744,11118
2,1,1,1,63,,,,,,,,,,,,,,,,,1,3,1787259,1388279,06261
2,1,1,1,63,,,,,,,,,,,,,,,,,1,6,2846378,2622986,06571
2,1,1,1,63,,,,,,,,,,,,,,,,,1,7,1629620,1510514,10711
2,1,1,1,63,,,,,,,,,,,,,,,,,2,1,2185086,2067796,00013
2,1,1,1,63,,,,,,,,,,,,,,,,,2,1,914493,818651,12775
2,1,1,1,63,,,,,,,,,,,,,,,,,5,3,727834,586717,06445
2,1,1,1,64,,,,,,,,,,,,,,,,,1,1,1194232,1067618,05037
2,1,1,1,64,,,,,,,,,,,,,,,,,1,1,678387,646177,12778
2,1,1,1,64,,,,,,,,,,,,,,,,,1,1,678640,654026,02277
2,1,1,1,64,,,,,,,,,,,,,,,,,1,1,897984,808964,13072
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,1130475,1130475,00063
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,1249943,888046,12989
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,1273657,1081952,09685
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,1392993,1220850,10372
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,1892342,1542978,10963
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,709442,674559,11858
2,1,1,1,64,,,,,,,,,,,,,,,,,1,2,918982,873402,12612
2,1,1,1,64,,,,,,,,,,,,,,,,,1,3,1267235,1200025,12998
2,1,1,1,64,,,,,,,,,,,,,,,,,1,3,1982422,1837255,10971
2,1,1,1,64,,,,,,,,,,,,,,,,,1,3,2159155,1948802,10002
2,1,1,1,64,,,,,,,,,,,,,,,,,1,6,2501128,1995635,07604
2,1,1,1,64,,,,,,,,,,,,,,,,,2,1,701641,701641,12278
2,1,1,1,64,,,,,,,,,,,,,,,,,2,2,675945,605945,11587
2,1,1,1,64,,,,,,,,,,,,,,,,,3,2,1428045,1411705,01906
2,1,1,1,64,,,,,,,,,,,,,,,,,3,3,1193628,1170321,00892
2,1,1,1,64,,,,,,,,,,,,,,,,,3,4,2236509,1250811,02477
2,1,1,1,64,,,,,,,,,,,,,,,,,4,2,1192369,1139569,02537
2,1,1,1,64,,,,,,,,,,,,,,,,,4,7,3053980,2634040,00508
2,1,1,1,64,,,,,,,,,,,,,,,,,4,8,3546052,3226212,00507
2,1,1,1,64,,,,,,,,,,,,,,,,,6,4,3458567,1644014,13232
2,1,1,1,65,,,,,,,,,,,,,,,,,1,1,1171269,1146269,09967
2,1,1,1,65,,,,,,,,,,,,,,,,,1,1,495100,495100,10951
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,1204535,1199035,00772
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,1404015,1366515,01219
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,1421521,1378337,08855
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,1595070,1575070,08724
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,2393096,2228516,03755
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,683769,653821,11040
2,1,1,1,65,,,,,,,,,,,,,,,,,1,2,987293,965626,01506
2,1,1,1,65,,,,,,,,,,,,,,,,,1,3,1301472,1241639,07567
2,1,1,1,65,,,,,,,,,,,,,,,,,1,3,1721783,946783,13365
2,1,1,1,65,,,,,,,,,,,,,,,,,1,3,1950234,894950,08471
2,1,1,1,65,,,,,,,,,,,,,,,,,1,3,2079414,1510326,03912
2,1,1,1,65,,,,,,,,,,,,,,,,,1,3,2286180,419660,07763
2,1,1,1,65,,,,,,,,,,,,,,,,,1,6,10057186,9770586,08851
2,1,1,1,65,,,,,,,,,,,,,,,,,2,1,1670967,1545776,12821
2,1,1,1,65,,,,,,,,,,,,,,,,,2,1,575582,575582,10200
2,1,1,1,65,,,,,,,,,,,,,,,,,2,2,1716566,1231639,04394
2,1,1,1,65,,,,,,,,,,,,,,,,,2,2,860567,729734,02402
2,1,1,1,65,,,,,,,,,,,,,,,,,2,4,1793561,1557680,12863
2,1,1,1,65,,,,,,,,,,,,,,,,,2,4,632019,632019,07308
2,1,1,1,65,,,,,,,,,,,,,,,,,4,2,812842,502592,00454
2,1,1,1,65,,,,,,,,,,,,,,,,,4,2,913235,903235,01435
2,1,1,1,65,,,,,,,,,,,,,,,,,4,3,1292875,663730,03546
2,1,1,1,65,,,,,,,,,,,,,,,,,4,6,4236929,3041929,07106
2,1,1,1,65,,,,,,,,,,,,,,,,,6,1,1897301,1642609,09275
2,1,1,1,65,,,,,,,,,,,,,,,,,6,2,1256497,1170369,00824
2,1,1,1,66,,,,,,,,,,,,,,,,,1,1,1003328,769662,09590
2,1,1,1,66,,,,,,,,,,,,,,,,,1,1,5083043,1556751,11176
2,1,1,1,66,,,,,,,,,,,,,,,,,1,1,710950,710533,03265
2,1,1,1,66,,,,,,,,,,,,,,,,,1,1,809516,685586,03397
2,1,1,1,66,,,,,,,,,,,,,,,,,1,2,1112458,1045791,04690
2,1,1,1,66,,,,,,,,,,,,,,,,,1,2,2802509,1973939,07804
2,1,1,1,66,,,,,,,,,,,,,,,,,1,2,855020,855020,11137
2,1,1,1,66,,,,,,,,,,,,,,,,,1,2,937626,906221,08924
2,1,1,1,66,,,,,,,,,,,,,,,,,1,3,1199812,1123880,10336
2,1,1,1,66,,,,,,,,,,,,,,,,,1,3,1671964,1607010,02438
2,1,1,1,66,,,,,,,,,,,,,,,,,1,3,2092996,1974974,08865
2,1,1,1,66,,,,,,,,,,,,,,,,,1,4,1985632,1371394,03754
2,1,1,1,66,,,,,,,,,,,,,,,,,2,1,775513,525166,03407
2,1,1,1,66,,,,,,,,,,,,,,,,,2,1,921867,671957,02669
2,1,1,1,66,,,,,,,,,,,,,,,,,2,2,1088675,1082425,10524
2,1,1,1,66,,,,,,,,,,,,,,,,,2,2,4081383,1442944,06446
2,1,1,1,66,,,,,,,,,,,,,,,,,2,3,1283519,1044309,04975
2,1,1,1,66,,,,,,,,,,,,,,,,,2,3,2140986,1472354,05901
2,1,1,1,66,,,,,,,,,,,,,,,,,2,4,1234819,1000733,10455
2,1,1,1,66,,,,,,,,,,,,,,,,,2,4,1490049,1161047,02133
2,1,1,1,66,,,,,,,,,,,,,,,,,2,4,1613149,1268939,12167
2,1,1,1,66,,,,,,,,,,,,,,,,,2,4,1901302,1503817,05702
2,1,1,1,66,,,,,,,,,,,,,,,,,2,4,2301776,1537443,02033
2,1,1,1,66,,,,,,,,,,,,,,,,,2,5,3125390,2366035,10619
2,1,1,1,66,,,,,,,,,,,,,,,,,4,1,898512,898512,02554
2,1,1,1,66,,,,,,,,,,,,,,,,,4,2,1203504,979824,00837
2,1,1,1,66,,,,,,,,,,,,,,,,,4,2,783569,783569,01901
2,1,1,1,66,,,,,,,,,,,,,,,,,4,3,1248004,1235354,03506
2,1,1,1,67,,,,,,,,,,,,,,,,,1,1,1052647,927247,10067
2,1,1,1,67,,,,,,,,,,,,,,,,,1,1,641682,550370,08277
2,1,1,1,67,,,,,,,,,,,,,,,,,1,2,1992062,1828729,02325
2,1,1,1,67,,,,,,,,,,,,,,,,,1,2,2595678,2076466,10305
2,1,1,1,67,,,,,,,,,,,,,,,,,1,3,1298753,1030200,12293
2,1,1,1,67,,,,,,,,,,,,,,,,,1,3,1605647,1501893,07644
2,1,1,1,67,,,,,,,,,,,,,,,,,1,3,1810539,1441125,08247
2,1,1,1,67,,,,,,,,,,,,,,,,,1,5,2068630,1412500,00448
2,1,1,1,67,,,,,,,,,,,,,,,,,1,8,2752388,2489011,11034
2,1,1,1,67,,,,,,,,,,,,,,,,,2,1,1876124,1829944,03521
2,1,1,1,67,,,,,,,,,,,,,,,,,2,1,841193,804527,07304
2,1,1,1,67,,,,,,,,,,,,,,,,,2,1,979498,979498,11668
2,1,1,1,67,,,,,,,,,,,,,,,,,2,2,1208861,891527,03379
2,1,1,1,67,,,,,,,,,,,,,,,,,2,2,1319688,799688,10727
2,1,1,1,67,,,,,,,,,,,,,,,,,2,3,1457906,1005655,07076
2,1,1,1,67,,,,,,,,,,,,,,,,,2,3,2125856,1836489,05178
2,1,1,1,67,,,,,,,,,,,,,,,,,4,2,917661,898781,07581
2,1,1,1,67,,,,,,,,,,,,,,,,,4,2,973516,820233,07480
2,1,1,1,68,,,,,,,,,,,,,,,,,1,1,1007202,995249,13371
2,1,1,1,68,,,,,,,,,,,,,,,,,1,1,1154830,988741,10236
2,1,1,1,68,,,,,,,,,,,,,,,,,1,1,3003415,2769531,10217
2,1,1,1,68,,,,,,,,,,,,,,,,,1,1,469240,444477,11895
2,1,1,1,68,,,,,,,,,,,,,,,,,1,1,606111,593536,02407
2,1,1,1,68,,,,,,,,,,,,,,,,,1,1,668892,668892,12883
2,1,1,1,68,,,,,,,,,,,,,,,,,1,2,1068283,1000151,11109
2,1,1,1,68,,,,,,,,,,,,,,,,,1,2,1532179,1442764,06216
2,1,1,1,68,,,,,,,,,,,,,,,,,1,2,1600995,1593495,00474
2,1,1,1,68,,,,,,,,,,,,,,,,,1,2,2496183,1507383,04693
2,1,1,1,68,,,,,,,,,,,,,,,,,1,3,1267332,1147332,09345
2,1,1,1,68,,,,,,,,,,,,,,,,,1,4,1444756,1320923,07114
2,1,1,1,68,,,,,,,,,,,,,,,,,1,8,6601420,1187530,08472
2,1,1,1,68,,,,,,,,,,,,,,,,,2,1,806219,723719,02400
2,1,1,1,68,,,,,,,,,,,,,,,,,2,2,1093488,1081822,02675
2,1,1,1,68,,,,,,,,,,,,,,,,,2,2,1105354,1020554,02213
2,1,1,1,68,,,,,,,,,,,,,,,,,2,2,1422297,1321797,01437
2,1,1,1,68,,,,,,,,,,,,,,,,,2,2,1876124,1376844,05321
2,1,1,1,68,,,,,,,,,,,,,,,,,3,1,1046243,900663,01908
2,1,1,1,68,,,,,,,,,,,,,,,,,4,4,1443872,1305622,06655
2,1,1,1,68,,,,,,,,,,,,,,,,,4,4,3103202,2537577,08051
2,1,1,1,68,,,,,,,,,,,,,,,,,5,7,6477964,2905162,10201
2,1,1,1,69,,,,,,,,,,,,,,,,,1,1,1134123,1102983,13374
2,1,1,1,69,,,,,,,,,,,,,,,,,1,1,1193263,1175463,13283
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,1210990,1013020,01330
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,1284054,1259054,09601
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,1482102,1482102,00878
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,1567837,1396943,11783
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,1718500,1191020,11502
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,949294,816182,12072
2,1,1,1,69,,,,,,,,,,,,,,,,,1,2,949905,671572,00902
2,1,1,1,69,,,,,,,,,,,,,,,,,1,4,886540,759427,11190
2,1,1,1,69,,,,,,,,,,,,,,,,,1,5,3305352,900787,09342
2,1,1,1,69,,,,,,,,,,,,,,,,,1,5,4042242,2893938,12398
2,1,1,1,69,,,,,,,,,,,,,,,,,2,1,1315299,1291856,12346
2,1,1,1,69,,,,,,,,,,,,,,,,,2,1,916414,893201,10499
2,1,1,1,69,,,,,,,,,,,,,,,,,2,2,1763451,1758118,05022
2,1,1,1,69,,,,,,,,,,,,,,,,,2,3,3349640,2481760,01554
2,1,1,1,69,,,,,,,,,,,,,,,,,2,8,3992897,2303406,05748
2,1,1,1,69,,,,,,,,,,,,,,,,,3,1,683067,683067,13434
2,1,1,1,69,,,,,,,,,,,,,,,,,4,2,1582994,1018479,03725
2,1,1,1,70,,,,,,,,,,,,,,,,,1,1,1030185,926965,01329
2,1,1,1,70,,,,,,,,,,,,,,,,,1,1,1042005,945718,09567
2,1,1,1,70,,,,,,,,,,,,,,,,,1,1,995805,943105,00222
2,1,1,1,70,,,,,,,,,,,,,,,,,1,2,1256239,1207022,01382
2,1,1,1,70,,,,,,,,,,,,,,,,,1,2,2141646,1735510,06013
2,1,1,1,70,,,,,,,,,,,,,,,,,1,2,810897,573397,12629
2,1,1,1,70,,,,,,,,,,,,,,,,,1,2,841565,841565,05162
2,1,1,1,70,,,,,,,,,,,,,,,,,1,3,2349756,1597744,03746
2,1,1,1,70,,,,,,,,,,,,,,,,,2,1,711463,593543,11054
2,1,1,1,70,,,,,,,,,,,,,,,,,2,2,2640348,2598448,00003
2,1,1,1,70,,,,,,,,,,,,,,,,,2,3,1701789,1679289,03888
2,1,1,1,70,,,,,,,,,,,,,,,,,2,3,3232665,3232665,09849
2,1,1,1,70,,,,,,,,,,,,,,,,,2,4,2509814,1715773,03995
2,1,1,1,70,,,,,,,,,,,,,,,,,2,4,3290126,570200,00736
2,1,1,1,70,,,,,,,,,,,,,,,,,5,2,989152,964875,12684
2,1,1,1,70,,,,,,,,,,,,,,,,,6,4,1453146,1130270,12606
2,1,1,1,71,,,,,,,,,,,,,,,,,1,1,1125199,1125199,00404
2,1,1,1,71,,,,,,,,,,,,,,,,,1,1,775738,659990,05532
2,1,1,1,71,,,,,,,,,,,,,,,,,1,1,990339,982603,02192
2,1,1,1,71,,,,,,,,,,,,,,,,,1,2,1001367,995992,02853
2,1,1,1,71,,,,,,,,,,,,,,,,,1,2,1039209,1003375,05106
2,1,1,1,71,,,,,,,,,,,,,,,,,1,2,1085841,892979,08555
2,1,1,1,71,,,,,,,,,,,,,,,,,1,2,689452,689452,03402
2,1,1,1,71,,,,,,,,,,,,,,,,,1,2,850243,846910,02658
2,1,1,1,71,,,,,,,,,,,,,,,,,2,2,820064,797064,01662
2,1,1,1,71,,,,,,,,,,,,,,,,,2,3,1688758,1298031,09982
2,1,1,1,71,,,,,,,,,,,,,,,,,4,1,1428820,1427820,00982
2,1,1,1,71,,,,,,,,,,,,,,,,,4,2,1493812,1210235,08056
2,1,1,1,72,,,,,,,,,,,,,,,,,1,2,1057935,974830,11059
2,1,1,1,72,,,,,,,,,,,,,,,,,1,2,1419958,1303458,03473
2,1,1,1,72,,,,,,,,,,,,,,,,,1,2,1669117,963962,09366
2,1,1,1,72,,,,,,,,,,,,,,,,,1,2,2153116,1931327,11147
2,1,1,1,72,,,,,,,,,,,,,,,,,1,2,536718,414985,04694
2,1,1,1,72,,,,,,,,,,,,,,,,,1,2,973983,953817,12958
2,1,1,1,72,,,,,,,,,,,,,,,,,1,3,1286732,908997,10407
2,1,1,1,72,,,,,,,,,,,,,,,,,1,4,3185550,3185550,03736
2,1,1,1,72,,,,,,,,,,,,,,,,,2,1,1354424,890112,00464
2,1,1,1,72,,,,,,,,,,,,,,,,,2,1,1914375,1460827,02214
2,1,1,1,72,,,,,,,,,,,,,,,,,2,1,743546,668051,12205
2,1,1,1,72,,,,,,,,,,,,,,,,,2,1,794900,756124,10684
2,1,1,1,72,,,,,,,,,,,,,,,,,2,2,1121690,1010477,06818
2,1,1,1,72,,,,,,,,,,,,,,,,,2,2,1348787,1213703,11359
2,1,1,1,72,,,,,,,,,,,,,,,,,2,2,1588565,1560437,13054
2,1,1,1,72,,,,,,,,,,,,,,,,,2,2,992664,609330,08628
2,1,1,1,72,,,,,,,,,,,,,,,,,2,3,2831915,1904809,04146
2,1,1,1,72,,,,,,,,,,,,,,,,,2,4,3150391,1972424,07863
2,1,1,1,72,,,,,,,,,,,,,,,,,4,1,886963,886963,07337
2,1,1,1,73,,,,,,,,,,,,,,,,,1,1,464677,464677,04126
2,1,1,1,73,,,,,,,,,,,,,,,,,1,1,621244,621244,11972
2,1,1,1,73,,,,,,,,,,,,,,,,,1,2,1020388,1020388,12795
2,1,1,1,73,,,,,,,,,,,,,,,,,1,2,1072185,1072185,01694
2,1,1,1,73,,,,,,,,,,,,,,,,,1,2,1170555,1015300,07566
2,1,1,1,73,,,,,,,,,,,,,,,,,1,2,1706444,1698111,11105
2,1,1,1,73,,,,,,,,,,,,,,,,,1,2,2678504,2343151,01371
2,1,1,1,73,,,,,,,,,,,,,,,,,1,4,1268962,1101446,11536
2,1,1,1,73,,,,,,,,,,,,,,,,,1,4,1660526,1395656,11818
2,1,1,1,73,,,,,,,,,,,,,,,,,1,4,2246266,1632654,11814
2,1,1,1,73,,,,,,,,,,,,,,,,,1,6,3272153,2865805,07909
2,1,1,1,73,,,,,,,,,,,,,,,,,2,1,2439517,2151986,09248
2,1,1,1,73,,,,,,,,,,,,,,,,,3,2,1022826,1022826,10887
2,1,1,1,73,,,,,,,,,,,,,,,,,4,8,2825585,2268185,12353
2,1,1,1,73,,,,,,,,,,,,,,,,,5,3,1283297,1131200,10036
2,1,1,1,74,,,,,,,,,,,,,,,,,1,1,966066,757731,11215
2,1,1,1,74,,,,,,,,,,,,,,,,,1,2,1052430,985763,08183
2,1,1,1,74,,,,,,,,,,,,,,,,,1,2,1559410,1351210,00959
2,1,1,1,74,,,,,,,,,,,,,,,,,1,2,1698825,1569771,10533
2,1,1,1,74,,,,,,,,,,,,,,,,,1,2,905735,905735,04621
2,1,1,1,74,,,,,,,,,,,,,,,,,1,3,2153904,1081564,05291
2,1,1,1,74,,,,,,,,,,,,,,,,,1,4,1531187,1406187,02076
2,1,1,1,74,,,,,,,,,,,,,,,,,2,1,937517,787517,09949
2,1,1,1,74,,,,,,,,,,,,,,,,,2,2,1035846,990374,01377
2,1,1,1,74,,,,,,,,,,,,,,,,,2,2,750539,615356,06423
2,1,1,1,74,,,,,,,,,,,,,,,,,2,2,897208,857517,01881
2,1,1,1,74,,,,,,,,,,,,,,,,,2,3,1564226,1052971,11775
2,1,1,1,74,,,,,,,,,,,,,,,,,4,1,487107,461667,06614
2,1,1,1,74,,,,,,,,,,,,,,,,,6,2,838034,764834,03333
2,1,1,1,75,,,,,,,,,,,,,,,,,1,1,613279,536113,07631
2,1,1,1,75,,,,,,,,,,,,,,,,,1,1,679090,677055,11299
2,1,1,1,75,,,,,,,,,,,,,,,,,1,2,1131552,979052,03269
2,1,1,1,75,,,,,,,,,,,,,,,,,1,2,1207322,1168498,06321
2,1,1,1,75,,,,,,,,,,,,,,,,,1,2,3206995,491995,11734
2,1,1,1,75,,,,,,,,,,,,,,,,,1,2,960725,952392,00957
2,1,1,1,75,,,,,,,,,,,,,,,,,1,5,1981611,870044,12955
2,1,1,1,75,,,,,,,,,,,,,,,,,2,1,1785736,1685736,05000
2,1,1,1,75,,,,,,,,,,,,,,,,,2,4,1256913,1128733,04607
2,1,1,1,75,,,,,,,,,,,,,,,,,2,5,1685515,1353184,05150
2,1,1,1,75,,,,,,,,,,,,,,,,,2,5,2090310,1311183,10653
2,1,1,1,76,,,,,,,,,,,,,,,,,1,1,1617522,1340924,07530
2,1,1,1,76,,,,,,,,,,,,,,,,,1,1,556958,545783,07458
2,1,1,1,76,,,,,,,,,,,,,,,,,1,1,779250,779250,13268
2,1,1,1,76,,,,,,,,,,,,,,,,,1,1,798998,696332,00353
2,1,1,1,76,,,,,,,,,,,,,,,,,1,2,1190786,1046619,06570
2,1,1,1,76,,,,,,,,,,,,,,,,,1,2,487934,400061,12639
2,1,1,1,76,,,,,,,,,,,,,,,,,1,2,668334,635001,04735
2,1,1,1,76,,,,,,,,,,,,,,,,,1,2,759441,757608,11683
2,1,1,1,76,,,,,,,,,,,,,,,,,2,2,1003994,936854,02176
2,1,1,1,76,,,,,,,,,,,,,,,,,2,2,1073241,624110,08333
2,1,1,1,76,,,,,,,,,,,,,,,,,2,2,2058268,1833934,02620
2,1,1,1,76,,,,,,,,,,,,,,,,,2,3,1548231,1374731,04212
2,1,1,1,76,,,,,,,,,,,,,,,,,6,1,655247,638581,03349
2,1,1,1,76,,,,,,,,,,,,,,,,,6,2,1358929,1283095,10581
2,1,1,1,77,,,,,,,,,,,,,,,,,1,1,886755,743127,11062
2,1,1,1,77,,,,,,,,,,,,,,,,,1,1,911843,911843,08101
2,1,1,1,77,,,,,,,,,,,,,,,,,1,2,1544493,1544493,04770
2,1,1,1,77,,,,,,,,,,,,,,,,,1,2,997743,952791,04586
2,1,1,1,77,,,,,,,,,,,,,,,,,1,3,762206,725233,10285
2,1,1,1,77,,,,,,,,,,,,,,,,,1,4,1987870,1287935,00779
2,1,1,1,77,,,,,,,,,,,,,,,,,1,5,2196590,1271766,06641
2,1,1,1,77,,,,,,,,,,,,,,,,,2,1,1639341,1429341,03988
2,1,1,1,77,,,,,,,,,,,,,,,,,4,2,733089,608339,00643
2,1,1,1,78,,,,,,,,,,,,,,,,,1,1,443519,376071,08796
2,1,1,1,78,,,,,,,,,,,,,,,,,1,1,611340,611340,04054
2,1,1,1,78,,,,,,,,,,,,,,,,,1,2,1130744,1030744,03687
2,1,1,1,78,,,,,,,,,,,,,,,,,1,2,2341281,2111281,10968
2,1,1,1,78,,,,,,,,,,,,,,,,,1,3,825945,435945,05146
2,1,1,1,78,,,,,,,,,,,,,,,,,2,3,1360484,1061607,06768
2,1,1,1,78,,,,,,,,,,,,,,,,,2,4,2402020,1779150,07570
2,1,1,1,78,,,,,,,,,,,,,,,,,4,1,1427566,1398693,00708
2,1,1,1,78,,,,,,,,,,,,,,,,,4,2,541703,541703,01436
2,1,1,1,79,,,,,,,,,,,,,,,,,1,2,2133647,1911725,10493
2,1,1,1,79,,,,,,,,,,,,,,,,,1,2,639862,620862,04736
2,1,1,1,79,,,,,,,,,,,,,,,,,1,2,689202,669202,01989
2,1,1,1,79,,,,,,,,,,,,,,,,,1,2,742215,682007,11802
2,1,1,1,79,,,,,,,,,,,,,,,,,1,2,923747,854581,08839
2,1,1,1,79,,,,,,,,,,,,,,,,,2,1,1242123,1215570,05006
2,1,1,1,79,,,,,,,,,,,,,,,,,2,1,652984,651318,05358
2,1,1,1,79,,,,,,,,,,,,,,,,,2,1,791720,656720,05133
2,1,1,1,79,,,,,,,,,,,,,,,,,2,3,1402703,1236036,07444
2,1,1,1,79,,,,,,,,,,,,,,,,,2,4,2718188,2181450,01274
2,1,1,1,79,,,,,,,,,,,,,,,,,3,2,1206341,1138644,03775
2,1,1,1,79,,,,,,,,,,,,,,,,,4,2,2051921,1826669,00490
2,1,1,1,80,,,,,,,,,,,,,,,,,1,1,628772,628772,01938
2,1,1,1,80,,,,,,,,,,,,,,,,,1,1,737224,685974,00946
2,1,1,1,80,,,,,,,,,,,,,,,,,1,2,1096522,1055248,00286
2,1,1,1,80,,,,,,,,,,,,,,,,,2,1,2224171,1424171,06343
2,1,1,1,80,,,,,,,,,,,,,,,,,2,1,704964,704964,01750
2,1,1,1,80,,,,,,,,,,,,,,,,,2,2,1143966,1110666,06779
2,1,1,1,80,,,,,,,,,,,,,,,,,4,1,971141,813707,06926
2,1,1,1,81,,,,,,,,,,,,,,,,,1,2,1285313,844563,09722
2,1,1,1,81,,,,,,,,,,,,,,,,,1,3,830704,715204,08666
2,1,1,1,81,,,,,,,,,,,,,,,,,2,2,1978933,1932267,11383
2,1,1,1,81,,,,,,,,,,,,,,,,,4,1,532188,516688,07282
2,1,1,1,81,,,,,,,,,,,,,,,,,6,1,612958,489195,01492
2,1,1,1,82,,,,,,,,,,,,,,,,,1,1,1632818,1616545,06219
2,1,1,1,82,,,,,,,,,,,,,,,,,1,1,357740,300740,11851
2,1,1,1,82,,,,,,,,,,,,,,,,,1,2,1002456,985789,02931
2,1,1,1,82,,,,,,,,,,,,,,,,,1,2,1453891,910088,09488
2,1,1,1,82,,,,,,,,,,,,,,,,,1,4,1400298,1366965,11134
2,1,1,1,82,,,,,,,,,,,,,,,,,2,1,578154,551331,12499
2,1,1,1,82,,,,,,,,,,,,,,,,,2,3,2291958,1743228,04319
2,1,1,1,82,,,,,,,,,,,,,,,,,2,5,4993192,1364586,03585
2,1,1,1,82,,,,,,,,,,,,,,,,,3,1,1544965,964388,09543
2,1,1,1,82,,,,,,,,,,,,,,,,,4,1,1267155,1189083,03237
2,1,1,1,83,,,,,,,,,,,,,,,,,1,2,2060125,1482507,02427
2,1,1,1,83,,,,,,,,,,,,,,,,,1,3,2218154,1669712,09572
2,1,1,1,83,,,,,,,,,,,,,,,,,1,3,724065,684575,10421
2,1,1,1,83,,,,,,,,,,,,,,,,,2,2,1143521,1088107,06061
2,1,1,1,83,,,,,,,,,,,,,,,,,2,2,918851,785518,02981
2,1,1,1,83,,,,,,,,,,,,,,,,,2,3,1834518,1293818,12843
2,1,1,1,83,,,,,,,,,,,,,,,,,2,4,1477607,534285,05882
2,1,1,1,83,,,,,,,,,,,,,,,,,2,5,1982607,1400510,06430
2,1,1,1,84,,,,,,,,,,,,,,,,,1,1,1658493,1309471,12623
2,1,1,1,84,,,,,,,,,,,,,,,,,1,1,561529,512821,05103
2,1,1,1,84,,,,,,,,,,,,,,,,,1,2,977131,862294,12956
2,1,1,1,84,,,,,,,,,,,,,,,,,1,5,1245034,988263,05530
2,1,1,1,84,,,,,,,,,,,,,,,,,2,1,1210157,956213,03037
2,1,1,1,84,,,,,,,,,,,,,,,,,2,1,1535021,1505021,00092
2,1,1,1,84,,,,,,,,,,,,,,,,,2,1,730875,730875,07294
2,1,1,1,84,,,,,,,,,,,,,,,,,2,2,1069931,689598,00116
2,1,1,1,84,,,,,,,,,,,,,,,,,2,2,835566,752886,07724
2,1,1,1,84,,,,,,,,,,,,,,,,,4,3,1647162,1535495,03354
2,1,1,1,85,,,,,,,,,,,,,,,,,1,1,1763733,1321917,08329
2,1,1,1,85,,,,,,,,,,,,,,,,,1,1,681058,628558,10488
2,1,1,1,85,,,,,,,,,,,,,,,,,1,1,896290,853344,10489
2,1,1,1,85,,,,,,,,,,,,,,,,,1,3,364618,364618,10953
2,1,1,1,85,,,,,,,,,,,,,,,,,2,1,729496,548756,01605
2,1,1,1,86,,,,,,,,,,,,,,,,,1,1,2911717,2851717,10480
2,1,1,1,86,,,,,,,,,,,,,,,,,1,4,2271385,1830793,11197
2,1,1,1,86,,,,,,,,,,,,,,,,,1,4,790007,352677,08303
2,1,1,1,86,,,,,,,,,,,,,,,,,2,1,731578,617810,06962
2,1,1,1,86,,,,,,,,,,,,,,,,,4,1,1952867,1902867,08274
2,1,1,1,87,,,,,,,,,,,,,,,,,1,2,1450995,1374329,10934
